Date,Unnamed: 0,compound,negative,neutral,positive,likes,retweets,Start,Open,High,Low,Close,Volume,Market Cap,order_number,risk_of_PAD
2017-06-18,146,1,0.0,0.5365,0.4635,7.0,11.0,2017-06-17,0.14158,0.142878,0.131926,0.139259,4781.592334494773,991707.3946099743,10,0
2017-06-19,147,1,0.0,0.892,0.108,3.888888888888889,4.111111111111111,2017-06-18,0.13926,0.139511,0.109279,0.125947,7245.473867595819,925173.1068227348,10,0
2017-06-20,148,0,0.0,0.935,0.065,0.0,0.0,2017-06-19,0.125947,0.142656,0.123532,0.138731,16540.625,928221.9264519964,10,0
2017-06-21,149,1,0.0,0.8488333333333333,0.1511666666666666,2.333333333333333,1.6666666666666667,2017-06-20,0.138731,0.149721,0.12798,0.149686,9702.670138888889,945016.782196074,10,0
2017-06-22,150,1,0.0,0.647,0.353,1.0,0.0,2017-06-21,0.149686,0.172351,0.146943,0.172275,18906.274305555555,1133245.5907848729,10,0
2017-06-23,151,1,0.0,0.8438888888888889,0.1561111111111111,1.6666666666666667,1.4444444444444444,2017-06-22,0.172349,0.172501,0.145442,0.148522,18269.752613240416,1143858.095640082,10,0
2017-06-24,152,1,0.0,0.849,0.151,2.0,0.5,2017-06-23,0.148522,0.197574,0.147746,0.183135,18362.350694444445,1198300.3554572433,10,0
2017-06-25,153,1,0.0271428571428571,0.7932857142857143,0.1795714285714285,5.0,4.285714285714286,2017-06-24,0.183288,0.242737,0.180148,0.212741,48135.26041666666,1440438.9212856372,10,0
2017-06-26,154,1,0.0,0.7373333333333333,0.2626666666666666,2.6666666666666665,2.333333333333333,2017-06-25,0.212966,0.224801,0.175771,0.176615,40551.37630662021,1462939.3064530117,10,0
2017-06-27,155,1,0.0,0.8406666666666668,0.1593333333333333,3.333333333333333,2.333333333333333,2017-06-26,0.176236,0.189731,0.158404,0.170136,20698.326693227093,1223647.991442363,10,0
2017-06-28,156,1,0.085,0.707,0.208,0.0,0.0,2017-06-27,0.183744,0.200669,0.165568,0.189023,19129.234375,1274698.6835471443,10,0
2017-06-29,157,1,0.005,0.7807272727272726,0.2142727272727272,2.727272727272727,1.0,2017-06-28,0.190369,0.191595,0.149233,0.174289,105493.77927927928,1257328.237343529,10,0
2017-07-01,158,1,0.01425,0.7302500000000001,0.2555,3.375,2.5,2017-06-30,0.167238,0.180891,0.163843,0.166615,13265.1875,1220533.9144749318,10,0
2017-07-02,159,1,0.0,0.7496666666666667,0.2503333333333333,1.3333333333333333,1.0,2017-07-01,0.166856,0.178369,0.150914,0.152197,16417.520833333332,1179143.1192982653,10,0
2017-07-03,160,1,0.0,0.7602,0.2398,1.8,2.0,2017-07-02,0.151805,0.162488,0.148649,0.158953,13203.420138888889,1106504.4401865343,10,0
2017-07-04,161,1,0.0,0.7406666666666667,0.2593333333333333,4.333333333333333,5.0,2017-07-03,0.158626,0.179679,0.151168,0.171173,13649.188153310104,1138893.8047005562,10,0
2017-07-05,162,0,0.0863333333333333,0.8356666666666667,0.078,4.0,1.0,2017-07-04,0.174867,0.181503,0.169636,0.176643,19012.125,1246548.7710606554,10,0
2017-07-06,163,0,0.0,0.913,0.087,2.0,6.0,2017-07-05,0.176634,0.176634,0.168665,0.171246,11636.774305555557,1221986.2766944878,10,0
2017-07-07,164,1,0.033,0.8230000000000001,0.144,3.333333333333333,2.6666666666666665,2017-07-06,0.171496,0.174337,0.169919,0.172357,7604.905923344948,1226665.0997357126,10,0
2017-07-08,165,1,0.0,0.805,0.195,5.0,4.0,2017-07-07,0.172149,0.188497,0.136094,0.143879,12730.454861111111,1156736.9412995407,10,0
2017-07-09,166,0,0.0961428571428571,0.856,0.0478571428571428,2.4285714285714284,1.0,2017-07-08,0.143307,0.146891,0.136128,0.140432,11798.131944444443,1018628.805068561,10,0
2017-07-10,167,1,0.0643333333333333,0.7453333333333334,0.1906666666666666,1.3333333333333333,1.3333333333333333,2017-07-09,0.141646,0.155991,0.134562,0.138625,5104.534722222223,1016887.3579036,10,0
2017-07-11,168,1,0.0,0.8415,0.1585,3.5,3.5,2017-07-10,0.138357,0.150996,0.10991,0.113281,8675.811846689896,932397.001472162,10,0
2017-07-12,169,1,0.0,0.888,0.1119999999999999,3.0,2.333333333333333,2017-07-11,0.113454,0.117316,0.0795121,0.0965761,17879.881944444445,674657.0749603617,10,0
2017-07-13,170,0,0.0,1.0,0.0,2.0,5.0,2017-07-12,0.0964327,0.234767,0.0933673,0.116726,12440.41116751269,765870.7161587023,10,0
2017-07-14,171,0,0.096,0.7805,0.1235,3.0,1.0,2017-07-13,0.119428,0.124079,0.0985074,0.10016,14706.75265017668,762386.564994931,10,0
2017-07-16,172,1,0.0187142857142857,0.8322857142857144,0.149,3.142857142857143,4.142857142857143,2017-07-15,0.123199,0.128414,0.0996511,0.0996511,32966.42013888889,836574.6882900835,10,0
2017-07-17,173,0,0.0543333333333333,0.848,0.098,4.333333333333333,4.0,2017-07-16,0.0991632,0.0995555,0.0722238,0.076407,13293.829861111111,599325.2307805824,10,0
2017-07-18,174,1,0.0225,0.806,0.1714999999999999,3.0,2.25,2017-07-17,0.0754643,0.130534,0.0753546,0.104053,33460.79442508711,649993.6189625664,10,0
2017-07-22,175,1,0.0,0.515,0.485,3.0,3.0,2017-07-21,0.128819,0.133156,0.11527,0.116623,6477.268292682927,872235.4419438146,10,0
2017-07-23,176,1,0.0,0.886,0.114,7.0,5.0,2017-07-22,0.117072,0.145943,0.113376,0.12788,5332.041666666667,875992.1551041083,10,0
2017-07-26,177,1,0.0,0.684,0.316,4.0,2.0,2017-07-25,0.131373,0.132158,0.103646,0.107846,5203.166666666667,827876.8220020528,10,0
2017-07-27,178,1,0.0158333333333333,0.7913333333333333,0.1928333333333333,3.8333333333333335,2.6666666666666665,2017-07-26,0.107783,0.116538,0.102484,0.115644,5938.329861111111,772168.9052954512,10,0
2017-07-28,179,0,0.0,1.0,0.0,6.0,3.0,2017-07-27,0.115754,0.128527,0.102931,0.111959,9655.482638888889,805318.0006280652,10,0
2017-07-29,180,1,0.0,0.6085,0.3915,5.0,2.5,2017-07-28,0.111822,0.115612,0.106628,0.109784,26598.28571428572,791345.0119647937,10,0
2017-07-30,181,1,0.0,0.615,0.385,0.0,0.0,2017-07-29,0.110244,0.112477,0.101939,0.104128,3849.305555555556,750136.3954016736,10,0
2017-08-01,182,1,0.0,0.8645,0.1355,6.5,6.5,2017-07-31,0.105272,0.111913,0.103371,0.105488,2891.2369337979094,761320.6020294767,10,0
2017-08-02,183,1,0.0,0.802,0.198,2.5,2.0,2017-08-01,0.105548,0.115257,0.0951608,0.112952,5461.079861111111,764269.3124788611,10,0
2017-08-03,184,1,0.0,0.702,0.298,1.75,0.5,2017-08-02,0.113004,0.113492,0.0986396,0.103891,6861.798611111111,770006.0223182035,10,0
2017-08-04,185,0,0.0,1.0,0.0,1.0,1.0,2017-08-03,0.104042,0.109594,0.0999034,0.109082,14525.541666666666,744937.8939440527,10,0
2017-08-05,186,1,0.0,0.8245,0.1755,2.5,1.25,2017-08-04,0.109097,0.110365,0.102032,0.106291,6521.783972125436,764653.057480591,10,0
2017-08-06,187,1,0.0158,0.8802,0.104,4.0,2.8,2017-08-05,0.106061,0.123589,0.105914,0.116648,11759.34375,821648.5201570961,10,0
2017-08-07,188,0,0.053,0.8569000000000001,0.0901,2.1,1.2,2017-08-06,0.116739,0.125578,0.116133,0.123868,9790.142361111111,873863.8577863456,10,0
2017-08-08,189,0,0.085,0.8143333333333334,0.1006666666666666,1.5,2.1666666666666665,2017-08-07,0.123907,0.265311,0.120155,0.163088,104809.03832752613,1019279.0427776604,10,0
2017-08-09,190,0,0.0,0.935,0.065,2.5,6.0,2017-08-08,0.163327,0.240733,0.157299,0.187768,641295.2326388889,1449649.9085185886,10,0
2017-08-10,191,0,0.0,1.0,0.0,0.0,0.0,2017-08-09,0.184801,0.194036,0.17307,0.184195,262854.40625,1293252.9119279548,10,0
2017-08-14,192,0,0.0,0.932,0.068,3.75,3.0,2017-08-13,0.154327,0.1611,0.136403,0.142851,49789.9375,1074689.9224478698,10,0
2017-08-15,193,1,0.0,0.8718333333333333,0.1281666666666666,0.6666666666666666,0.6666666666666666,2017-08-14,0.142409,0.151986,0.136109,0.150012,19846.14285714286,1051035.187822231,10,0
2017-08-16,194,0,0.0283333333333333,0.899888888888889,0.0717777777777777,1.6666666666666667,1.2222222222222223,2017-08-15,0.150731,0.439328,0.150731,0.432086,1893149.65625,1752064.452522443,10,0
2017-08-17,195,0,0.0181428571428571,0.9632857142857144,0.0185714285714285,0.5714285714285714,0.0,2017-08-16,0.451663,0.476869,0.293006,0.365303,3633330.451388889,2645304.000573982,10,0
2017-08-18,196,1,0.0,0.8633333333333333,0.1366666666666667,4.0,3.6666666666666665,2017-08-17,0.365437,0.385811,0.237312,0.245344,1002568.212543554,2045342.95478589,10,0
2017-08-19,197,1,0.0,0.7466666666666667,0.2533333333333333,3.0,3.6666666666666665,2017-08-18,0.246608,0.313014,0.22614,0.235277,273252.85069444444,1855938.6912401929,10,0
2017-08-20,198,0,0.0,1.0,0.0,9.0,18.0,2017-08-19,0.267219,0.328621,0.224115,0.245516,280956.85069444444,1889463.544053381,10,0
2017-08-23,199,0,0.0,0.9193333333333332,0.0806666666666666,2.6666666666666665,2.0,2017-08-22,0.221912,0.222426,0.181562,0.204298,123887.32986111112,1459145.635177659,10,0
2017-08-24,200,1,0.0233333333333333,0.8256666666666668,0.151,4.666666666666667,7.666666666666667,2017-08-23,0.212877,0.264111,0.199072,0.212758,81037.50694444444,1530745.2140419146,10,0
2017-08-25,201,0,0.0,0.8834,0.1166,4.6,2.6,2017-08-24,0.212206,0.223312,0.200566,0.219997,157740.3275261324,1546044.7784193584,10,0
2017-08-26,202,0,0.0,0.77325,0.22675,2.25,7.75,2017-08-25,0.219755,0.252031,0.207053,0.221961,65317.569444444445,1620286.2109833015,10,0
2017-08-28,203,1,0.0,0.8329999999999999,0.167,0.6666666666666666,2.6666666666666665,2017-08-27,0.230241,0.230866,0.216706,0.217698,19226.63888888889,1623034.8947856044,10,0
2017-08-29,204,1,0.0,0.714,0.286,5.5,4.5,2017-08-28,0.217917,0.332317,0.207518,0.264934,290576.26480836235,1748419.191003157,10,0
2017-08-30,205,1,0.0,0.7335,0.2665,1.25,0.5,2017-08-29,0.266766,0.281475,0.243338,0.266089,515157.4791666667,1966674.8597059504,10,0
2017-08-31,206,0,0.0,1.0,0.0,3.0,1.0,2017-08-30,0.265933,0.269646,0.237365,0.247887,69887.34375,1857631.9084750712,10,0
2017-09-01,207,1,0.0,0.892,0.108,4.0,2.0,2017-08-31,0.247948,0.265687,0.247516,0.265218,40241.3476702509,1888107.290694742,10,0
2017-09-02,208,1,0.026,0.8323333333333333,0.1416666666666666,2.6666666666666665,1.3333333333333333,2017-09-01,0.266218,0.292694,0.252195,0.277611,56394.12847222222,1975804.4152726303,10,0
2017-09-03,209,1,0.0,0.641,0.359,0.0,0.0,2017-09-02,0.27789,0.289682,0.251981,0.270899,54324.9375,1952304.801082784,10,0
2017-09-06,210,1,0.0,0.775,0.225,0.0,0.0,2017-09-05,0.231451,0.232652,0.203882,0.223351,17627.652777777777,1622113.9514349035,10,0
2017-09-07,211,0,0.0,1.0,0.0,9.0,7.0,2017-09-06,0.221665,0.24873,0.221665,0.231862,13186.263888888889,1713653.254951868,10,0
2017-09-08,212,1,0.0,0.764,0.236,5.0,6.0,2017-09-07,0.231957,0.261003,0.221592,0.253758,27531.304659498208,1731430.859528654,10,0
2017-09-10,213,1,0.0,0.877,0.123,9.0,8.0,2017-09-09,0.227987,0.238372,0.218717,0.229909,33666.802083333336,1647297.916044333,10,0
2017-09-12,214,0,0.0105555555555555,0.8748888888888888,0.1145555555555555,2.7777777777777777,2.4444444444444446,2017-09-11,0.228022,0.232484,0.210579,0.220597,5681.682926829269,1631658.5444981928,10,0
2017-09-13,215,0,0.0,0.9635,0.0365,2.0,1.75,2017-09-12,0.220526,0.281554,0.215984,0.262823,67766.65734265734,1812140.2646870168,10,0
2017-09-14,216,0,0.0,0.9874444444444443,0.0125555555555555,1.3333333333333333,0.7777777777777778,2017-09-13,0.266735,0.381832,0.242467,0.270141,690921.4270833334,2083241.5088706573,10,0
2017-09-15,217,1,0.0,0.8734999999999999,0.1265,5.5,5.5,2017-09-14,0.270156,0.34937,0.222798,0.223792,688007.7073170731,1912799.112067319,10,0
2017-09-16,218,0,0.0,1.0,0.0,0.0,0.0,2017-09-15,0.223439,0.241304,0.183516,0.227541,142976.96875,1620090.7725279145,10,0
2017-09-17,219,1,0.0,0.837,0.163,7.0,4.0,2017-09-16,0.229655,0.320011,0.196191,0.25442,145119.23693379792,1724067.0120534156,10,0
2017-09-19,220,0,0.01675,0.86725,0.116,3.75,3.0,2017-09-18,0.248477,0.284649,0.247982,0.263451,115633.78321678322,1964455.04399108,10,0
2017-09-20,221,1,0.0166,0.8071999999999999,0.1762,3.6,2.0,2017-09-19,0.264058,0.272498,0.237692,0.243006,52392.41463414634,1856325.410165156,10,0
2017-09-21,222,0,0.0,1.0,0.0,0.0,0.0,2017-09-20,0.242805,0.257333,0.230985,0.23392,102937.4375,1785282.154488483,10,0
2017-09-22,223,0,0.0348,0.8800000000000001,0.0852,3.8,2.8,2017-09-21,0.236487,0.240647,0.205492,0.206441,54306.15734265735,1662158.514918371,10,0
2017-09-24,224,0,0.0,1.0,0.0,10.0,3.0,2017-09-23,0.210542,0.240888,0.207933,0.234865,172381.375,1656223.4013473128,10,0
2017-09-25,225,-1,0.127,0.8123333333333335,0.0606666666666666,1.6666666666666667,1.3333333333333333,2017-09-24,0.23486,0.248353,0.223602,0.235802,88146.31358885017,1752826.0602766995,10,0
2017-09-26,226,1,0.0,0.7959999999999999,0.204,3.333333333333333,2.6666666666666665,2017-09-25,0.235247,0.253613,0.232357,0.243958,63233.41958041958,1784232.0475602215,10,0
2017-09-28,227,0,0.0,0.8506,0.1493999999999999,3.8,2.6,2017-09-27,0.253447,0.269892,0.249086,0.263564,22460.54861111111,1901774.397415809,10,0
2017-09-29,228,1,0.0,0.708,0.292,8.0,6.0,2017-09-28,0.263116,0.272105,0.253514,0.260345,25423.355400696862,1947062.8036854328,10,0
2017-09-30,229,1,0.0,0.698,0.302,18.0,14.0,2017-09-29,0.259529,0.261293,0.245072,0.248690204,23193.11877740235,1871540.707708128,10,0
2017-10-02,230,0,0.0579999999999999,0.9056666666666668,0.0363333333333333,6.0,2.6666666666666665,2017-10-01,0.258605967,0.263618743,0.253841645,0.258491839,53941.77275432822,1926778.919105468,10,0
2017-10-03,231,1,0.0,0.84,0.16,12.0,6.0,2017-10-02,0.258496764,0.279513443,0.252421624,0.252545902,40278.42610221964,1990117.1643800205,10,0
2017-10-05,232,0,0.0,0.9615,0.0385,6.25,4.75,2017-10-04,0.23879706,0.246937902,0.228056046,0.233727784,21486.357337887937,1766510.5249351494,10,0
2017-10-06,233,0,0.0,1.0,0.0,1.0,0.0,2017-10-05,0.230979771,0.257415566,0.228840658,0.244365655,62331.23968307265,1785257.9738784328,10,0
2017-10-07,234,0,0.0,0.943,0.057,4.833333333333333,4.333333333333333,2017-10-06,0.244206687,0.251629269,0.232355766,0.233102639,30667.6370421296,1806876.0071133992,10,0
2017-10-09,235,0,0.11325,0.61575,0.271,5.0,4.5,2017-10-08,0.232873441,0.237800864,0.194050937,0.194070193,17017.78419483744,1710560.7413801395,10,0
2017-10-10,236,1,0.0,0.763,0.237,0.0,0.0,2017-10-09,0.198112023,0.240418317,0.178242045,0.196293826,49016.34418978381,1510080.6491683032,10,0
2017-10-15,237,0,0.0,1.0,0.0,0.0,0.0,2017-10-14,0.240682296,0.258986146,0.230772502,0.233928786,19639.08176267987,1768356.5113923869,10,0
2017-10-16,238,0,0.0,0.8945000000000001,0.1055,4.5,3.0,2017-10-15,0.234756472,0.301170359,0.23000077,0.277837381,70370.74403225977,1878198.5980933844,10,0
2017-10-19,239,1,0.0515,0.6355,0.313,4.0,3.0,2017-10-18,0.232889822,0.237718364,0.210874801,0.224543885,45300.14365194425,1701259.77403508,10,0
2017-10-20,240,1,0.0,0.83,0.17,1.0,0.0,2017-10-19,0.224100856,0.229623079,0.220259949,0.228530402,87161.04045983923,1702498.5757306763,10,0
2017-10-21,241,0,0.0,1.0,0.0,0.0,0.0,2017-10-20,0.228571445,0.238339818,0.21420807,0.216196744,19838.49139911316,1707474.503923076,10,0
2017-10-22,242,-1,0.258,0.652,0.09,3.0,0.0,2017-10-21,0.21584559,0.225184736,0.207860185,0.216148288,25520.44935808154,1635967.3028596514,10,0
2017-10-23,243,1,0.0,0.67,0.33,7.0,6.0,2017-10-22,0.216146893,0.222917683,0.200056512,0.21331152,13384.318827730493,1578484.696717714,10,0
2017-10-24,244,0,0.0,1.0,0.0,0.0,0.0,2017-10-23,0.213094601,0.213927177,0.194801153,0.198104724,8358.94392689465,1524118.4392130612,10,0
2017-10-29,245,0,0.0364285714285714,0.8727142857142857,0.0908571428571428,1.0,0.1428571428571428,2017-10-28,0.202954353,0.219694295,0.197465471,0.203486005,14768.739272166458,1527368.0437952264,10,0
2017-10-31,246,1,0.0,0.8125,0.1875,2.0,2.5,2017-10-30,0.244567792,0.286741909,0.227100433,0.242709279,496744.7700286488,1796176.0508233842,10,0
2017-11-02,247,1,0.0,0.8335,0.1665,5.25,4.0,2017-11-01,0.234711004,0.235850169,0.219080228,0.235850169,63034.90468294256,1737959.9593174034,10,0
2017-11-06,248,1,0.0,0.767,0.233,8.5,7.5,2017-11-05,0.231202513,0.246144092,0.226133346,0.231468888,35330.49308291492,1767929.579613458,10,0
2017-11-09,249,0,0.0,1.0,0.0,8.0,6.0,2017-11-08,0.23701054,0.252039324,0.23345857,0.251681739,52972.873808838194,1821646.8825271567,10,0
2017-11-10,250,1,0.0,0.71525,0.28475,5.75,2.25,2017-11-09,0.244199381,0.266877363,0.239489968,0.260408999,71105.76243544892,1933475.015082444,10,1
2017-11-13,251,0,0.0,1.0,0.0,0.0,0.0,2017-11-12,0.225874938,0.227060391,0.190974969,0.215381539,34982.35314906832,1611879.3888729603,10,1
2017-11-14,252,0,0.0,1.0,0.0,8.0,1.0,2017-11-13,0.210917677,0.246307684,0.20860839,0.232861648,16669.369283324657,1686611.6096848082,10,1
2017-11-17,253,1,0.0,0.89,0.11,8.0,4.6,2017-11-16,0.261846903,0.28394872,0.252025728,0.276854737,19269.37557521797,1998855.9326819184,10,1
2017-11-18,254,1,0.0,0.861,0.139,8.0,5.0,2017-11-17,0.276748583,0.283932934,0.256226266,0.259338964,40539.44459360803,2054418.2782182845,10,1
2017-11-21,255,0,0.087,0.8354999999999999,0.0775,8.0,7.0,2017-11-20,0.251489085,0.269328942,0.242432511,0.25427876,55767.646022405774,1935768.884350743,10,1
2017-11-24,256,0,0.0,0.864,0.136,0.0,0.0,2017-11-23,0.252465433,0.26023456,0.247118849,0.251003129,30431.00140698109,1915913.8006427505,10,1
2017-11-26,257,-1,0.16,0.84,0.0,0.0,0.0,2017-11-25,0.263377624,0.290997754,0.259541762,0.290997754,318933.4216632526,2098577.2964283954,10,1
2017-11-28,258,0,0.0239999999999999,0.8966666666666666,0.0793333333333333,5.333333333333333,3.333333333333333,2017-11-27,0.2863481,0.308189718,0.2863481,0.301869405,36383.19562170485,2276137.626699,10,1
2017-12-02,259,1,0.0,0.677,0.323,6.0,5.0,2017-12-01,0.308314843,0.330601733,0.29267813,0.323883531,40563.68993950015,2318323.269196847,10,1
2017-12-03,260,1,0.0,0.8045,0.1955,8.5,6.0,2017-12-02,0.323571105,0.338591507,0.31948615,0.325713932,22052.87516027259,2484727.7129406123,10,1
2017-12-04,261,1,0.0173333333333333,0.8671666666666668,0.1155,1.5,0.6666666666666666,2017-12-03,0.322598986,0.353998021,0.320200025,0.334571588,27464.72963461735,2531390.862732028,10,1
2017-12-05,262,0,0.2293333333333333,0.7706666666666667,0.0,1.0,0.0,2017-12-04,0.334994892,0.475796451,0.330210424,0.372619451,408610.2377243149,2751222.1392284534,10,1
2017-12-06,263,1,0.0,0.897,0.103,3.0,0.0,2017-12-05,0.377997791,0.390177482,0.360739365,0.371872379,500304.7798235968,2821338.8569717435,10,1
2017-12-07,264,-1,0.08,0.92,0.0,0.0,0.0,2017-12-06,0.372953047,0.448363261,0.372953047,0.448363261,104746.1906282739,2965980.960713431,10,1
2017-12-09,265,1,0.0,0.722,0.278,3.0,2.0,2017-12-08,0.524757223,0.546906925,0.39785783,0.469690339,312022.4876486691,3244324.1333493185,10,1
2017-12-11,266,1,0.089,0.694,0.217,1.0,0.0,2017-12-10,0.440224284,0.441870436,0.351720977,0.389756153,98179.01273801892,2911945.941141474,10,1
2017-12-12,267,0,0.0,1.0,0.0,0.0,0.0,2017-12-11,0.377335792,0.434996692,0.377335792,0.394195104,57598.86679364663,3076127.1190216616,10,1
2017-12-13,268,1,0.0105,0.907,0.0825,6.0,3.5,2017-12-12,0.395447647,0.637300285,0.369250035,0.435877449,329659.33814085496,3299955.976789521,10,1
2017-12-14,269,0,0.0401666666666666,0.8633333333333333,0.0964999999999999,2.1666666666666665,1.1666666666666667,2017-12-13,0.436422762,0.475429332,0.408522791,0.452265722,501751.176666908,3446095.1795522813,10,1
2017-12-15,270,1,0.0,0.884,0.116,12.0,5.0,2017-12-14,0.452829054,0.473943791,0.422982407,0.469380038,117987.40303479834,3389245.876263285,10,1
2017-12-16,271,1,0.01975,0.789,0.19125,4.0,2.0,2017-12-15,0.467529671,0.476707729,0.436330014,0.4614315,140860.30233209964,3491142.560704893,10,1
2017-12-18,272,0,0.0424444444444444,0.847,0.1105555555555555,3.888888888888889,2.333333333333333,2017-12-17,0.517678862,0.545253376,0.489249754,0.506501632,62730.70810478625,3906451.5499447095,10,1
2017-12-19,273,1,0.0068571428571428,0.7718571428571429,0.2212857142857142,2.2857142857142856,1.0,2017-12-18,0.507418702,0.630388269,0.485672583,0.550917445,206893.8249345897,3986599.1215756647,10,1
2017-12-20,274,1,0.0,0.536,0.464,0.0,0.0,2017-12-19,0.548530235,0.610182895,0.519719915,0.537746741,512397.5547067588,4354989.61082625,10,1
2017-12-21,275,0,0.02325,0.904125,0.072625,4.5,2.625,2017-12-20,0.538087701,0.564655851,0.492061241,0.526856756,207517.84275797207,4058070.986722004,10,1
2017-12-22,276,0,0.0175999999999999,0.9248,0.0576,4.4,2.2,2017-12-21,0.535278361,0.564495755,0.479690312,0.559525161,193602.3945399959,3982855.7480027145,10,1
2017-12-23,277,0,0.0334,0.8184000000000001,0.1482,2.6,1.2,2017-12-22,0.562172445,0.618229598,0.391331728,0.46405987,467493.02907024487,3897148.8070107577,10,1
2017-12-24,278,1,0.0,0.66625,0.33375,13.25,5.75,2017-12-23,0.46697029,0.647033833,0.462262203,0.532445237,439365.1420327853,4165706.813343536,10,1
2017-12-25,279,1,0.0,0.847,0.153,18.0,5.0,2017-12-24,0.534965621,0.599552219,0.484216424,0.599552219,524655.3111059952,4324855.725966775,10,1
2017-12-26,280,0,0.0558999999999999,0.8751,0.0689999999999999,6.6,2.4,2017-12-25,0.601827796,0.771075441,0.552386556,0.732622462,414202.4029955881,5002711.308043953,10,1
2017-12-27,281,1,0.0591666666666666,0.8355,0.1053333333333333,1.8333333333333333,0.0,2017-12-26,0.716709304,0.834501142,0.663862926,0.811140255,948600.129575978,5959900.498362528,10,1
2017-12-28,282,0,0.0213414634146341,0.863609756097561,0.1150731707317073,4.317073170731708,1.5609756097560976,2017-12-27,0.80754118,0.854355274,0.73904174,0.785242937,578348.2541648735,6027351.713343834,10,1
2017-12-29,283,0,0.0427499999999999,0.838625,0.118625,4.1875,2.125,2017-12-28,0.762279235,2.568392621,0.711385286,1.542655283,4101781.577123746,8712853.917992039,10,1
2017-12-30,284,1,0.0,0.900421052631579,0.099578947368421,4.947368421052632,2.3684210526315788,2017-12-29,1.584439881,2.145231396,1.422547399,1.481635955,20690272.86263545,13412265.634557094,10,1
2017-12-31,285,1,0.0,0.9047,0.0953,4.1,1.0,2017-12-30,1.501192023,1.551974696,0.98090269,1.181309603,4675472.314558979,9237720.741632588,10,1
