Date,Unnamed: 0,compound,negative,neutral,positive,likes,retweets,Open,High,Low,Close,Volume,Market Cap
2017-01-04,1,0,0,1,0,0,0,0.000112397,0.000114813,0.000112376,0.000114811,0.0,1072.0019437239544
2017-01-06,1,0,0,1,0,0,0,0.000126889,0.000131021,9.1042e-05,0.000101585,1.0,1065.9911350199902
2017-01-08,1,0,0,1,0,0,0,9.022e-05,9.0783e-05,8.2356e-05,9.0248e-05,0.0,830.1404191183291
2017-01-10,1,0,0,1,0,0,0,0.000100092,0.000100505,8.9057e-05,9.0444e-05,1.0,886.6875526872574
2017-01-12,1,0,0,1,0,0,0,9.0759e-05,9.1945e-05,7.6277e-05,7.8044e-05,0.0,804.5587557648337
2017-01-14,1,0,0,1,0,0,0,8.0533e-05,8.29e-05,7.8e-05,8.2318e-05,0.0,762.5739148286281
2017-01-16,1,0,0,1,0,0,0,8.1872e-05,9.8738e-05,8.1287e-05,8.2208e-05,0.0,786.1644204221075
2017-01-18,1,0,0,1,0,0,0,9.1446e-05,0.000100162,9.1388e-05,9.9918e-05,6.0,914.159916438805
2017-01-20,1,0,0,1,0,0,0,9.7127e-05,9.9508e-05,9.7127e-05,9.8907e-05,0.0,934.3134263777388
2017-01-22,1,0,0,1,0,0,0,8.9504e-05,0.000110327,8.9503e-05,9.2199e-05,0.0,893.6646264573436
2017-01-24,1,0,0,1,0,0,0,9.2361e-05,0.000148523,9.1674e-05,0.000147399,2.414342629482072,1099.470732765284
2017-01-26,1,0,0,1,0,0,0,8.9229e-05,9.0325e-05,8.9169e-05,9.0099e-05,0.0,851.5098426559829
2017-01-28,1,0,0,1,0,0,0,8.258e-05,0.0001381,8.2426e-05,0.000137986,2.0,829.5079262273816
2017-01-30,1,0,0,1,0,0,0,7.3727e-05,0.000129245,5.5353e-05,0.000128742,0.0,782.4690243971849
2017-02-01,1,0,0,1,0,0,0,7.3658e-05,7.7762e-05,7.3631e-05,7.7659e-05,0.0,712.9961394201426
2017-02-03,1,0,0,1,0,0,0,7.9129e-05,8.1082e-05,7.8658e-05,8.0934e-05,0.0,754.6514010259792
2017-02-05,1,0,0,1,0,0,0,8.2393e-05,8.3672e-05,8.1213e-05,8.3405e-05,0.0,781.2866121406944
2017-02-07,1,0,0,1,0,0,0,8.2187e-05,8.3571e-05,8.2187e-05,8.302e-05,0.0,786.3795410440903
2017-02-09,1,0,0,1,0,0,0,0.00018043,0.000183425,0.000104338,0.000106299,13.5,1305.799385368731
2017-02-11,1,0,0,1,0,0,0,9.9438e-05,9.9891e-05,9.4669e-05,9.8984e-05,1.0,922.988677178684
2017-02-13,1,0,0,1,0,0,0,0.000180389,0.000361037,0.00011975,0.000119891,29.59507042253521,3718.728787036449
2017-02-15,1,0,0,1,0,0,0,0.000118877,0.000121381,0.000118377,0.00012055,2.663716814159292,1137.5939672416685
2017-02-17,1,0,0,1,0,0,0,0.000151122,0.000152707,0.000131875,0.000133583,1.7762557077625571,1307.63986322254
2017-02-19,1,0,0,1,0,0,0,0.000136007,0.000137943,0.000136007,0.000137041,0.0,1303.4888002660912
2017-02-21,1,0,0,1,0,0,0,0.000136223,0.000140464,0.00013542,0.000140464,0.0,1297.9578208919052
2017-02-23,1,0,0,1,0,0,0,0.000144989,0.000468804,0.000143072,0.000156478,3.4539007092198584,1826.3687768546577
2017-02-25,1,0,0,1,0,0,0,0.000151674,0.000156051,0.000139999,0.000140862,2.0,1442.5927178956815
2017-02-27,1,0,0,1,0,0,0,0.000274522,0.000274759,0.000139136,0.000139868,1.0,1409.1165699420803
2017-03-01,1,0,0,1,0,0,0,0.000235994,0.00023759,0.000140618,0.000141569,1.0,1406.8029962034675
2017-03-03,1,0,0,1,0,0,0,0.00017115,0.000200146,0.000145874,0.00015018,0.0,1478.1369138053406
2017-03-05,1,0,0,1,0,0,0,0.000152999,0.000153528,0.000147661,0.000150685,0.0,1440.198690866146
2017-03-07,1,0,0,1,0,0,0,0.000164726,0.00016588,0.000164398,0.000165454,0.0,1563.9613473041918
2017-03-09,1,0,0,1,0,0,0,0.00015906,0.000160181,0.00013777,0.00013822,1.0,1378.7132873588075
2017-03-11,1,0,0,1,0,0,0,0.000142619,0.000164675,0.000140042,0.000145135,0.0,1409.8512330058286
2017-03-13,1,0,0,1,0,0,0,0.0001411,0.000290518,0.000141043,0.000146567,6.437837837837838,1518.412672717415
2017-03-15,1,0,0,1,0,0,0,0.000221746,0.00023428,0.000207621,0.00021081,5.0,2005.3142193911424
2017-03-17,1,0,0,1,0,0,0,0.000162449,0.000188697,0.000149817,0.00015451,0.0,1591.2433484831636
2017-03-19,1,0,0,1,0,0,0,0.00014303,0.000153994,0.000124495,0.000126531,0.0,1313.1363359616078
2017-03-21,1,0,0,1,0,0,0,0.000134776,0.000148824,0.000134776,0.00013693,2.9087719298245616,1350.316711130362
2017-03-23,1,0,0,1,0,0,0,0.00014567,0.00015666,0.000121705,0.000136419,5.456445993031359,1294.2029766740804
2017-03-25,1,0,0,1,0,0,0,0.00017656,0.00017688,0.000140154,0.000140279,4.135416666666667,1538.297113332459
2017-03-27,1,0,0,1,0,0,0,0.000136189,0.00017087,0.000133586,0.000135087,0.0,1301.4101266755008
2017-03-29,1,0,0,1,0,0,0,0.000146408,0.00021107,0.000113843,0.000209498,21.09027777777778,1402.528804951906
2017-03-31,1,0,0,1,0,0,0,0.000540784,0.000598095,0.000428417,0.000431038,74.07986111111111,4479.576668370435
2017-04-02,1,0,0,1,0,0,0,0.000450152,0.000850348,0.000449644,0.000486126,9.506944444444445,5413.4403401315085
2017-04-04,1,0,0,1,0,0,0,0.000782541,0.00341571,0.000782541,0.000840322,26.770408163265305,9699.510975121497
2017-04-08,1,0,0,1,0,0,0,0.00159662,0.00232135,0.00148848,0.00158788,205.43554006968645,15392.856431589104
2017-04-10,1,0,0,1,0,0,0,0.00177568,0.00288676,0.00176349,0.00178208,205.41319444444449,19226.227075991166
2017-04-12,1,0,0,1,0,0,0,0.00202999,0.0022917,0.00180632,0.00223066,31.29616724738676,20152.248409794243
2017-04-14,1,0,0,1,0,0,0,0.00240074,0.00349974,0.00239614,0.00284069,243.16666666666663,26920.694477652927
2017-04-15,1,1,0,1,1,0,0,0.00284135,0.0103791,0.00284052,0.00712364,364.98954703832754,32997.33196810973
2017-04-16,1,0,0,1,0,0,0,0.00712199,0.0248505,0.0058322,0.0164264,4657.690972222223,126893.97139750728
2017-04-17,1,0,0,1,0,0,0,0.016427,0.0253094,0.00314253,0.00360873,2333.5104166666665,134335.9831820806
2017-04-18,1,0,0,1,0,1,0,0.00360797,0.0119427,0.00360797,0.00958886,2387.090277777778,84725.40532902694
2017-04-20,1,0,0,1,0,1,0,0.0165999,0.0418584,0.0165097,0.0399277,7066.746527777777,392023.8620581653
2017-04-22,1,0,0,1,0,0,0,0.0332835,0.0407224,0.0141479,0.0251393,4884.473867595819,406388.5829266861
2017-04-23,1,-1,0,1,0,0,0,0.0251498,0.039136,0.0195443,0.0246426,3649.8125,366660.4786024798
2017-04-24,1,1,0,1,0,1,1,0.0246342,0.0362105,0.0201237,0.0248595,4807.90625,401310.4507019347
2017-04-26,1,0,0,1,0,1,1,0.037817,0.0899363,0.037817,0.075918,26758.49825783972,1014833.1726555296
2017-04-27,1,0,0,1,0,1,1,0.0759294,0.117459,0.063406,0.116311,46988.65277777778,1463595.1656536325
2017-04-28,1,0,0,1,0,1,0,0.116309,0.131733,0.072216,0.131365,65170.40972222222,1604369.831949964
2017-05-05,1,1,0,1,1,1,1,0.0939168,0.132396,0.0755192,0.0937389,17927.92361111111,1444165.518406478
2017-05-06,1,-1,0,1,0,0,0,0.0939674,0.102319,0.0646118,0.078322,24879.7212543554,1210428.6247696003
2017-05-07,1,0,0,1,0,0,0,0.0933239,0.100717,0.0701135,0.0876494,13558.940972222224,1222722.5393537623
2017-05-08,1,0,0,1,0,0,0,0.087655,0.0952116,0.0754573,0.0799284,12912.114583333334,1211529.131541994
2017-05-10,1,0,0,1,0,0,0,0.0940949,0.103665,0.0830366,0.0838996,10718.142857142857,1349964.7926824442
2017-05-12,1,0,0,1,0,0,0,0.0770551,0.0912303,0.07026,0.0806713,3387.659722222222,1103225.2260194628
2017-05-14,1,0,0,1,0,0,0,0.0809742,0.0989488,0.0770753,0.0817024,3883.0833333333335,1220140.5429752278
2017-05-16,1,0,0,1,0,0,0,0.0778762,0.080851,0.0683342,0.0709065,1924.2604166666667,1052268.1524445524
2017-05-17,1,0,0,1,0,1,0,0.0709634,0.0814872,0.0675519,0.0723466,1712.7317073170732,1035099.9221825282
2017-05-18,1,0,0,1,0,0,0,0.0724613,0.0813514,0.0592413,0.0600788,3044.0381944444443,1020506.8813737516
2017-05-20,1,0,0,1,0,0,0,0.0592511,0.095089,0.0592511,0.0801665,3639.177700348432,965825.41928265
2017-05-21,1,0,0,1,0,1,0,0.0801743,0.0890266,0.0626258,0.0638995,5065.71875,1103421.657740462
2017-05-22,1,0,0,1,0,0,0,0.0639478,0.0909818,0.0565079,0.0634326,6683.899305555556,1008744.754692877
2017-05-24,1,0,0,1,0,0,0,0.0675595,0.0802263,0.047459,0.0617127,5067.240418118467,907209.2873622827
2017-05-26,1,0,0,1,0,0,0,0.0976611,0.136993,0.0832634,0.0937145,11600.583038869258,1438205.8362857176
2017-05-28,1,0,0,1,0,0,0,0.087514,0.123948,0.0611699,0.0710774,7144.267361111111,1079523.995616089
2017-05-30,1,0,0,1,0,0,0,0.091574,0.0986553,0.0794407,0.0885492,36128.50347222222,1249289.5474787096
2017-06-01,1,0,0,1,0,0,0,0.084995,0.0964077,0.079342,0.0823362,59950.15277777778,1265465.0357521162
2017-06-03,1,0,0,1,0,0,0,0.0959433,0.0972047,0.0712,0.0729825,18359.78048780488,1299722.6866765006
2017-06-04,1,0,0,1,0,0,0,0.0731267,0.0819474,0.0712153,0.0712153,8948.538194444445,1160968.014704796
2017-06-07,1,1,0,1,0,0,0,0.131288,0.138778,0.0828721,0.114471,7369.2125435540065,1528395.7133161258
2017-06-10,1,1,0,1,0,0,0,0.112202,0.112251,0.0976902,0.0996294,7858.3728222996515,1504173.521024772
2017-06-16,1,0,0,1,0,0,0,0.0751007,0.0937181,0.0553031,0.0710238,6182.979166666667,1076169.5730149471
2017-06-18,1,1,0,1,0,1,1,0.0799362,0.0875466,0.0750341,0.0874693,2574.787456445993,1197013.1888865605
2017-06-28,1,1,0,1,0,0,0,0.0551275,0.0745826,0.0520044,0.0744686,2185.507692307692,876438.156023476
2017-07-07,1,1,0,1,0,1,1,0.0868873,0.127628,0.0720436,0.127468,25141.17013888889,1385609.9973387264
2017-07-08,1,0,0,1,0,1,1,0.127273,0.960712,0.115146,0.155755,70325.98263888889,2771835.294211973
2017-07-09,1,0,0,1,0,1,1,0.177392,0.57996,0.165012,0.473338,404974.6202090592,6048015.551256646
2017-07-10,1,0,0,1,0,1,1,0.473712,1.41619,0.229689,0.841539,1449040.71875,11235039.167421058
2017-07-11,1,0,0,1,0,1,1,0.85025,0.906224,0.363025,0.61527,1324682.420138889,10662886.49594773
2017-07-12,1,0,0,1,0,1,1,0.612021,0.837021,0.566111,0.832525,915844.8397212544,10301468.311858883
2017-07-13,1,0,0,1,0,1,1,0.830616,3.52254,0.826556,2.9475,2180205.9035533,22865260.960397456
2017-07-14,1,0,0,1,0,1,1,2.64974,6.84069,2.32565,4.84396,7052481.22614841,57277949.92782906
2017-07-15,1,0,0,1,0,1,1,4.72634,6.82447,3.09373,3.31352,8064771.763888889,74129565.00075567
2017-07-16,1,0,0,1,0,1,1,3.22802,3.90465,1.52733,2.4117,3629647.4843205577,38155734.33987745
2017-07-17,1,0,0,1,0,1,1,2.37872,4.27155,2.32925,3.78766,4052215.173611111,50463956.47275099
2017-07-18,1,0,0,1,0,1,1,3.75876,4.46182,3.11269,3.47128,3748649.236111111,57766532.90129254
2017-07-19,1,0,0,1,0,1,1,3.52776,3.82515,2.23239,2.27366,2065106.306620209,48332073.28275141
2017-07-20,1,0,0,1,0,1,0,2.13193,2.9191,1.05185,1.93292,1625301.986111111,32469006.27825319
2017-07-21,1,0,0,1,0,1,1,1.93834,1.94031,0.756631,1.08826,1403568.3368055555,22166129.43923501
2017-07-22,1,0,0,1,0,1,0,1.04556,1.60906,0.860744,1.1203,1169741.795138889,16292640.654662214
2017-07-23,1,0,0,1,0,1,1,1.15508,1.19578,0.353171,0.525859,647221.456445993,13605115.844859574
2017-07-24,1,0,0,1,0,1,1,0.508003,1.01094,0.437967,0.823941,694184.5208333334,8969627.344957104
2017-07-25,1,0,0,1,0,1,1,0.800207,1.53844,0.800207,1.10994,1092020.3519163765,16616556.548990171
2017-07-26,1,0,0,1,0,1,1,1.10354,1.26721,0.775148,0.972676,925074.362369338,16000409.213053573
2017-07-27,1,0,0,1,0,0,0,0.972195,0.984676,0.644318,0.748511,407490.2395833333,12424570.243409405
2017-07-28,1,1,0,1,0,1,1,0.747107,0.822649,0.595139,0.697399,229698.10416666663,10850707.384039912
2017-07-29,1,-1,0,1,0,1,0,0.786137,0.839942,0.637963,0.694832,291356.1736111111,11221006.872227656
2017-07-30,1,-1,0,1,0,1,1,0.700483,0.704332,0.633049,0.646053,131705.42857142858,9885074.348844737
2017-07-31,1,0,0,1,0,1,0,0.641434,0.668836,0.61563,0.649006,71317.64930555556,9633606.203648057
2017-08-03,1,1,0,1,0,1,0,0.484369,0.541366,0.456578,0.479529,92814.28472222222,7724044.732070791
2017-08-04,1,-1,0,1,0,1,0,0.464039,0.513557,0.444416,0.498641,103670.5,7698963.379068833
2017-08-05,1,1,0,1,0,0,0,0.490209,0.498421,0.462242,0.467745,80761.65972222222,7423661.615418838
2017-08-06,1,0,0,1,0,1,1,0.473947,0.564728,0.472879,0.521066,82816.07665505227,7817349.699421861
2017-08-07,1,0,0,1,0,1,0,0.531923,0.53805,0.420156,0.447939,67826.48958333333,7755192.760494035
2017-08-08,1,0,0,1,0,0,0,0.447962,0.49068,0.338598,0.408631,100041.99305555556,6363686.538779488
2017-08-09,1,0,0,1,0,1,1,0.409147,0.442501,0.345567,0.345928,105641.7456445993,5919259.62529682
2017-08-10,1,0,0,1,0,1,0,0.345928,0.497984,0.176121,0.335617,141153.32986111112,5167371.469382023
2017-08-11,1,0,0,1,0,0,0,0.32003,0.416628,0.30175,0.32716,106628.73958333331,5319247.061215358
2017-08-12,1,0,0,1,0,1,0,0.327214,0.347687,0.304152,0.30526,32170.135416666668,4834160.634004512
2017-08-13,1,0,0,1,0,1,0,0.305127,0.335796,0.241385,0.248914,35065.10452961672,4584283.730932015
2017-08-14,1,0,0,1,0,1,0,0.248195,0.34472,0.247896,0.269854,55514.11111111111,4325179.159224314
2017-08-15,1,0,0,1,0,1,1,0.269187,0.295722,0.244171,0.248308,31619.972222222223,4019521.122729929
2017-08-16,1,0,0,1,0,1,1,0.249671,0.323817,0.235201,0.315293,40808.05226480837,3978399.6077654287
2017-08-17,1,0,0,1,0,0,0,0.315537,0.392126,0.259748,0.264456,59268.5625,4909742.54524517
2017-08-18,1,0,0,1,0,1,1,0.264481,0.295142,0.259264,0.284496,38199.15277777778,4154598.281715458
2017-08-19,1,0,0,1,0,0,0,0.284563,0.30041,0.249908,0.261941,26205.243055555555,4145403.3528713104
2017-08-20,1,0,0,1,0,1,1,0.260068,0.311719,0.250494,0.293944,21738.80487804878,4159905.764602709
2017-08-21,1,0,0,1,0,0,0,0.298061,0.331298,0.263184,0.2987,35479.038194444445,4334102.813193414
2017-08-22,1,-1,0,1,0,1,1,0.296958,0.331304,0.263253,0.279398,38640.15972222222,4267106.364731941
2017-08-23,1,0,0,1,0,1,0,0.279558,0.282634,0.249585,0.260407,23229.09059233449,4079526.729271239
2017-08-24,1,0,0,1,0,1,0,0.263959,0.279969,0.256673,0.273151,17685.07638888889,4091055.655097724
2017-08-25,1,0,0,1,0,1,1,0.27257,0.281301,0.210768,0.239044,26120.8125,3817274.2492419207
2017-08-26,1,0,0,1,0,0,0,0.238795,0.250385,0.183382,0.199666,48126.739583333336,3088891.755419988
2017-08-27,1,1,0,1,0,0,1,0.200033,0.253957,0.19328,0.21649,23833.243902439022,3247004.7377574164
2017-08-29,1,0,0,1,0,1,1,0.205124,0.253603,0.197026,0.211675,19602.9375,3218243.314552461
2017-08-30,1,1,0,1,0,0,0,0.211643,0.232078,0.208919,0.227741,21114.198606271777,3345225.8808766506
2017-08-31,1,0,0,1,0,1,1,0.227609,0.238605,0.2185,0.224073,18660.409722222223,3449856.683703755
2017-09-01,1,-1,1,1,0,1,0,0.23814,0.273806,0.225005,0.232517,26464.125,3775122.6848058496
2017-09-02,1,1,0,1,0,1,1,0.232404,0.251765,0.226844,0.242439,20002.79513888889,3641060.138366492
2017-09-03,1,0,0,1,0,1,0,0.235898,0.257518,0.215884,0.232376,19799.912891986063,3611763.829212592
2017-09-04,1,-1,0,1,0,1,1,0.232943,0.254413,0.226879,0.242281,14311.666666666666,3638898.968050671
2017-09-05,1,0,0,1,0,1,0,0.242336,0.24986,0.198961,0.210583,12797.652777777776,3427165.7262658286
2017-09-06,1,-1,0,1,0,1,0,0.207767,0.230326,0.194865,0.228811,17737.299651567944,3332130.053579565
2017-09-07,1,0,0,1,0,1,0,0.227148,0.241644,0.216523,0.226242,13509.194444444443,3529344.505607486
2017-09-08,1,0,0,1,0,0,0,0.226337,0.233341,0.216186,0.218619,12157.785714285714,3424708.9976802715
2017-09-11,1,-1,0,1,0,1,0,0.200443,0.20184,0.16856,0.181509,7323.371527777777,2827311.223440411
2017-09-13,1,0,0,1,0,1,0,0.18462,0.204292,0.174526,0.175578,9254.076655052264,2937441.6481313584
2017-09-14,1,1,0,1,0,0,0,0.175633,0.175633,0.156112,0.159757,10047.975609756097,2540579.064521528
2017-09-15,1,0,0,1,0,0,0,0.159769,0.168011,0.131607,0.131607,7357.423611111111,2335525.088369851
2017-09-17,1,0,0,1,0,0,0,0.157549,0.169974,0.143561,0.149668,12877.604895104894,2418796.91638634
2017-09-18,1,0,0,1,0,0,0,0.149907,0.15678,0.14094,0.147475,4337.484320557492,2384611.912173025
2017-09-19,1,0,0,1,0,1,1,0.147376,0.182977,0.146629,0.171936,7960.170731707317,2485197.4105826723
2017-09-20,1,0,0,1,0,0,0,0.172333,0.182465,0.160362,0.171126,11729.801393728225,2630902.8021732057
2017-09-21,1,0,0,1,0,0,0,0.170986,0.17668,0.163947,0.16416,5684.565972222223,2664165.662754205
2017-09-22,1,1,0,1,0,0,0,0.165013,0.187809,0.144764,0.187495,6155.377622377622,2453832.818872419
2017-09-23,1,1,0,1,1,1,0,0.187824,0.203414,0.151114,0.170136,16160.166666666666,2792964.516901073
2017-09-24,1,-1,0,1,0,0,0,0.171207,0.189154,0.167218,0.179607,10849.947552447553,2804369.8165794946
2017-09-25,1,0,0,1,0,1,1,0.179607,0.18566,0.172944,0.181537,3453.0804195804194,2787465.1677155206
2017-09-26,1,0,0,1,0,0,0,0.181112,0.186785,0.172053,0.177603,4060.5087108013936,2776701.0758629306
2017-09-27,1,0,0,1,0,1,0,0.177604,0.192205,0.172546,0.172546,5510.611888111888,2816922.0271335635
2017-09-28,1,1,0,1,0,1,0,0.170109,0.193087,0.159271,0.18863,9775.09375,2747895.762051571
2017-09-29,1,0,0,1,0,1,1,0.184557,0.200614,0.168689,0.198547,14397.746527777776,2860684.8114089444
2017-09-30,1,0,0,1,0,1,1,0.195735,0.232448636,0.163331769,0.232386342,19850.17298076238,2944924.5956250546
2017-10-01,1,0,0,1,0,1,1,0.20728437,0.322392988,0.192009911,0.236860092,36145.64443865688,3578747.094965344
2017-10-02,1,0,0,1,0,1,0,0.238547085,0.394065065,0.238547085,0.322680731,52133.863740881054,5162463.927708765
2017-10-03,1,1,0,1,0,1,1,0.31859633,0.323327892,0.246003568,0.263220915,44484.556515576405,4599041.462910784
2017-10-04,1,-1,0,1,0,0,0,0.263386939,0.299730348,0.223770198,0.262944525,20373.509789117485,3883248.564795034
2017-10-05,1,1,0,1,1,0,0,0.263002055,0.269261433,0.22200029,0.230933213,15140.805897727774,3745103.505460298
2017-10-06,1,0,0,1,0,1,0,0.231055023,0.247266106,0.213863713,0.219908947,9556.189416803698,3439295.3508483027
2017-10-07,1,0,0,1,0,1,0,0.225237397,0.252411342,0.221274326,0.222639987,6955.904426701316,3581313.159215345
2017-10-08,1,1,0,1,1,1,0,0.222604594,0.237747313,0.217923144,0.233375302,8545.95961801223,3553118.7209180305
2017-10-10,1,1,0,1,0,1,0,0.235957444,0.23684116,0.182656066,0.182900237,12547.649955103663,3429262.405933892
2017-10-11,1,1,0,1,1,0,0,0.183020842,0.234710544,0.180756488,0.190729086,17678.251619145667,3242907.401489857
2017-10-12,1,0,0,1,0,0,0,0.190937863,0.200987673,0.171853527,0.198765392,5791.306566695107,3052660.7575056907
2017-10-13,1,-1,0,1,0,0,0,0.193240393,0.225956111,0.192955266,0.209802538,9403.690883487923,3234135.3566795136
2017-10-14,1,0,0,1,0,1,0,0.210313753,0.225623264,0.188036064,0.200174172,11094.921689378723,3181670.7740850104
2017-10-15,1,1,0,1,0,1,0,0.200139974,0.219684919,0.135557037,0.209349126,12583.783177311348,2865118.7163073067
2017-10-16,1,0,0,1,0,0,0,0.209899913,0.221557293,0.1773041,0.192804302,10882.06488803929,3126253.352068444
2017-10-17,1,1,0,1,0,1,0,0.193217399,0.206396699,0.140899812,0.143273099,7709.507392931422,2906443.734362572
2017-10-18,1,1,0,1,0,1,0,0.143507613,0.209045288,0.140322006,0.179254704,8690.677434957524,3944126.0017846473
2017-10-19,1,0,0,1,0,0,0,0.1792665,0.185752974,0.157875962,0.179320947,11134.064125395442,2749373.9604687146
2017-10-20,1,0,0,1,0,1,0,0.181141511,0.191471388,0.176536572,0.182234658,6205.260826765078,2833421.0892968746
2017-10-21,1,-1,0,1,0,1,0,0.182267387,0.190127302,0.169239293,0.174267382,8286.75987435787,2849286.2897610134
2017-10-22,1,0,0,1,0,1,0,0.173937143,0.197781232,0.159728192,0.16899248,11955.526132593446,2901016.0445880843
2017-10-25,1,1,0,1,0,1,1,0.143620645,0.148883045,0.129745184,0.138725911,9947.23868006632,2240955.371506816
2017-10-26,1,-1,0,1,0,1,0,0.138715787,0.147182154,0.1260805,0.133800316,6625.938254567806,2198012.0745252823
2017-10-27,1,0,0,1,0,1,0,0.138949645,0.155548986,0.134094385,0.155016619,7146.215574110897,2310089.160992233
2017-10-28,1,1,0,1,0,1,0,0.155030734,0.155030734,0.13560505,0.14033696,6720.639379632915,2222617.2189615904
2017-10-29,1,1,0,1,0,1,0,0.140567803,0.168528013,0.137117599,0.156849698,4386.333345083603,2380242.131788507
2017-10-30,1,0,0,1,0,1,0,0.157135618,0.165934768,0.147193028,0.147579619,8067.472187052301,2458609.8288440523
2017-10-31,1,0,0,1,0,1,0,0.147038646,0.159195444,0.139848735,0.141597125,7804.693612606876,2543944.1517024324
2017-11-03,1,0,0,1,0,1,0,0.136918851,0.14848929,0.121511974,0.125875329,11649.624700646964,2246285.595809792
2017-11-04,1,0,0,1,0,0,0,0.125913266,0.154518928,0.121882823,0.133267956,9586.550497676684,2054260.6635995333
2017-11-05,1,0,0,1,0,0,1,0.133395134,0.139999366,0.121767772,0.138685272,4684.33252620296,2163535.3978302465
2017-11-07,1,1,0,1,0,1,0,0.117840274,0.136182733,0.115025922,0.121182815,8557.974549560418,1975738.5209782163
